observer,obs_count,city,year
449024,9,Los Angeles,2017
779504,9,Los Angeles,2017
33198,8,Los Angeles,2017
452301,8,Los Angeles,2017
452113,8,Los Angeles,2017
427565,8,Los Angeles,2017
455511,8,Los Angeles,2017
88214,8,Los Angeles,2017
453038,8,Los Angeles,2017
456720,8,Los Angeles,2017
32433,8,Los Angeles,2017
449005,8,Los Angeles,2017
455361,8,Los Angeles,2017
451307,8,Los Angeles,2017
455223,8,Los Angeles,2017
451450,8,Los Angeles,2017
445461,8,Los Angeles,2017
437369,8,Los Angeles,2017
455628,8,Los Angeles,2017
206963,8,Los Angeles,2017
394549,8,Los Angeles,2017
455773,8,Los Angeles,2017
457531,8,Los Angeles,2017
21640,8,Los Angeles,2017
456477,7,Los Angeles,2017
450640,7,Los Angeles,2017
317194,7,Los Angeles,2017
457536,7,Los Angeles,2017
608193,7,Los Angeles,2017
89689,7,Los Angeles,2017
454721,7,Los Angeles,2017
452404,7,Los Angeles,2017
455168,7,Los Angeles,2017
433252,7,Los Angeles,2017
454730,7,Los Angeles,2017
452001,7,Los Angeles,2017
234978,7,Los Angeles,2017
455373,7,Los Angeles,2017
454744,7,Los Angeles,2017
451736,7,Los Angeles,2017
451644,7,Los Angeles,2017
126063,7,Los Angeles,2017
452199,7,Los Angeles,2017
452081,7,Los Angeles,2017
454795,7,Los Angeles,2017
452118,7,Los Angeles,2017
222263,7,Los Angeles,2017
438428,7,Los Angeles,2017
451548,7,Los Angeles,2017
451530,7,Los Angeles,2017
454472,7,Los Angeles,2017
453255,7,Los Angeles,2017
27539,7,Los Angeles,2017
454330,7,Los Angeles,2017
454310,7,Los Angeles,2017
455212,7,Los Angeles,2017
453199,7,Los Angeles,2017
453484,7,Los Angeles,2017
453594,7,Los Angeles,2017
21565,7,Los Angeles,2017
453193,7,Los Angeles,2017
453267,7,Los Angeles,2017
59822,7,Los Angeles,2017
403933,7,Los Angeles,2017
38718,7,Los Angeles,2017
452091,6,Los Angeles,2017
351180,6,Los Angeles,2017
451540,6,Los Angeles,2017
35990,6,Los Angeles,2017
454460,6,Los Angeles,2017
456943,6,Los Angeles,2017
457075,6,Los Angeles,2017
115757,6,Los Angeles,2017
436798,6,Los Angeles,2017
451526,6,Los Angeles,2017
451516,6,Los Angeles,2017
455604,6,Los Angeles,2017
457538,6,Los Angeles,2017
455112,6,Los Angeles,2017
427558,6,Los Angeles,2017
451544,6,Los Angeles,2017
452058,6,Los Angeles,2017
451563,6,Los Angeles,2017
436825,6,Los Angeles,2017
455244,6,Los Angeles,2017
451582,6,Los Angeles,2017
451616,6,Los Angeles,2017
454767,6,Los Angeles,2017
451710,6,Los Angeles,2017
451732,6,Los Angeles,2017
378811,6,Los Angeles,2017
452054,6,Los Angeles,2017
394373,6,Los Angeles,2017
411066,6,Los Angeles,2017
451810,6,Los Angeles,2017
456782,6,Los Angeles,2017
430240,6,Los Angeles,2017
453476,6,Los Angeles,2017
452274,6,Los Angeles,2017
408650,6,Los Angeles,2017
454990,6,Los Angeles,2017
399536,6,Los Angeles,2017
455160,6,Los Angeles,2017
456419,6,Los Angeles,2017
453213,6,Los Angeles,2017
453223,6,Los Angeles,2017
451255,6,Los Angeles,2017
456268,6,Los Angeles,2017
457535,6,Los Angeles,2017
453182,6,Los Angeles,2017
456692,6,Los Angeles,2017
426879,6,Los Angeles,2017
219565,6,Los Angeles,2017
456665,6,Los Angeles,2017
455635,6,Los Angeles,2017
453269,6,Los Angeles,2017
453018,6,Los Angeles,2017
450609,5,Los Angeles,2017
451554,5,Los Angeles,2017
455070,5,Los Angeles,2017
451555,5,Los Angeles,2017
456747,5,Los Angeles,2017
453965,5,Los Angeles,2017
457190,5,Los Angeles,2017
454051,5,Los Angeles,2017
451558,5,Los Angeles,2017
455047,5,Los Angeles,2017
451562,5,Los Angeles,2017
456995,5,Los Angeles,2017
446926,5,Los Angeles,2017
454340,5,Los Angeles,2017
451565,5,Los Angeles,2017
453764,5,Los Angeles,2017
451568,5,Los Angeles,2017
451570,5,Los Angeles,2017
455161,5,Los Angeles,2017
447851,5,Los Angeles,2017
405625,5,Los Angeles,2017
455182,5,Los Angeles,2017
455140,5,Los Angeles,2017
451545,5,Los Angeles,2017
457004,5,Los Angeles,2017
450804,5,Los Angeles,2017
454072,5,Los Angeles,2017
455589,5,Los Angeles,2017
455586,5,Los Angeles,2017
457537,5,Los Angeles,2017
193963,5,Los Angeles,2017
451528,5,Los Angeles,2017
455197,5,Los Angeles,2017
454152,5,Los Angeles,2017
408281,5,Los Angeles,2017
27501,5,Los Angeles,2017
456719,5,Los Angeles,2017
454011,5,Los Angeles,2017
455711,5,Los Angeles,2017
451534,5,Los Angeles,2017
451538,5,Los Angeles,2017
451539,5,Los Angeles,2017
380265,5,Los Angeles,2017
451541,5,Los Angeles,2017
455945,5,Los Angeles,2017
451543,5,Los Angeles,2017
457534,5,Los Angeles,2017
451546,5,Los Angeles,2017
457154,5,Los Angeles,2017
455378,5,Los Angeles,2017
453566,5,Los Angeles,2017
452229,5,Los Angeles,2017
259915,5,Los Angeles,2017
452772,5,Los Angeles,2017
426493,5,Los Angeles,2017
452460,5,Los Angeles,2017
454723,5,Los Angeles,2017
452439,5,Los Angeles,2017
456925,5,Los Angeles,2017
453278,5,Los Angeles,2017
456722,5,Los Angeles,2017
452282,5,Los Angeles,2017
456828,5,Los Angeles,2017
452235,5,Los Angeles,2017
456005,5,Los Angeles,2017
453306,5,Los Angeles,2017
453309,5,Los Angeles,2017
455426,5,Los Angeles,2017
456317,5,Los Angeles,2017
456574,5,Los Angeles,2017
66784,5,Los Angeles,2017
453055,5,Los Angeles,2017
72021,5,Los Angeles,2017
456551,5,Los Angeles,2017
453033,5,Los Angeles,2017
2822,5,Los Angeles,2017
453195,5,Los Angeles,2017
454625,5,Los Angeles,2017
54003,5,Los Angeles,2017
81707,5,Los Angeles,2017
456875,5,Los Angeles,2017
456896,5,Los Angeles,2017
456428,5,Los Angeles,2017
455425,5,Los Angeles,2017
453218,5,Los Angeles,2017
456568,5,Los Angeles,2017
452146,5,Los Angeles,2017
454534,5,Los Angeles,2017
451790,5,Los Angeles,2017
455573,5,Los Angeles,2017
454726,5,Los Angeles,2017
433056,5,Los Angeles,2017
455313,5,Los Angeles,2017
228243,5,Los Angeles,2017
451833,5,Los Angeles,2017
453521,5,Los Angeles,2017
453525,5,Los Angeles,2017
452033,5,Los Angeles,2017
451773,5,Los Angeles,2017
454648,5,Los Angeles,2017
455951,5,Los Angeles,2017
451737,5,Los Angeles,2017
435635,5,Los Angeles,2017
451683,5,Los Angeles,2017
453614,5,Los Angeles,2017
456977,5,Los Angeles,2017
455954,5,Los Angeles,2017
452052,5,Los Angeles,2017
142183,5,Los Angeles,2017
452103,5,Los Angeles,2017
455537,5,Los Angeles,2017
344152,5,Los Angeles,2017
453392,5,Los Angeles,2017
452073,5,Los Angeles,2017
145188,5,Los Angeles,2017
351405,5,Los Angeles,2017
356695,4,Los Angeles,2017
448983,4,Los Angeles,2017
335802,4,Los Angeles,2017
421041,4,Los Angeles,2017
448323,4,Los Angeles,2017
440904,4,Los Angeles,2017
456755,4,Los Angeles,2017
456985,4,Los Angeles,2017
457104,4,Los Angeles,2017
422526,4,Los Angeles,2017
426185,4,Los Angeles,2017
409513,4,Los Angeles,2017
219726,4,Los Angeles,2017
428383,4,Los Angeles,2017
390542,4,Los Angeles,2017
446784,4,Los Angeles,2017
427149,4,Los Angeles,2017
443206,4,Los Angeles,2017
435915,4,Los Angeles,2017
432436,4,Los Angeles,2017
451542,4,Los Angeles,2017
454206,4,Los Angeles,2017
451549,4,Los Angeles,2017
169738,4,Los Angeles,2017
451551,4,Los Angeles,2017
453019,4,Los Angeles,2017
31511,4,Los Angeles,2017
457540,4,Los Angeles,2017
453423,4,Los Angeles,2017
451587,4,Los Angeles,2017
117025,4,Los Angeles,2017
121033,4,Los Angeles,2017
451742,4,Los Angeles,2017
145729,4,Los Angeles,2017
74040,4,Los Angeles,2017
451883,4,Los Angeles,2017
455330,4,Los Angeles,2017
451896,4,Los Angeles,2017
453124,4,Los Angeles,2017
113881,4,Los Angeles,2017
451984,4,Los Angeles,2017
457539,4,Los Angeles,2017
11060,4,Los Angeles,2017
449613,4,Los Angeles,2017
452942,4,Los Angeles,2017
455060,4,Los Angeles,2017
452473,4,Los Angeles,2017
454711,4,Los Angeles,2017
450821,4,Los Angeles,2017
455722,4,Los Angeles,2017
452950,4,Los Angeles,2017
108763,4,Los Angeles,2017
454655,4,Los Angeles,2017
451462,4,Los Angeles,2017
451468,4,Los Angeles,2017
18190,4,Los Angeles,2017
452968,3,Los Angeles,2017
422233,3,Los Angeles,2017
421854,3,Los Angeles,2017
452978,3,Los Angeles,2017
455396,3,Los Angeles,2017
456863,3,Los Angeles,2017
81668,3,Los Angeles,2017
726035,3,Los Angeles,2017
86797,3,Los Angeles,2017
704502,3,Los Angeles,2017
453008,3,Los Angeles,2017
456225,3,Los Angeles,2017
453403,3,Los Angeles,2017
453272,3,Los Angeles,2017
454157,3,Los Angeles,2017
455135,3,Los Angeles,2017
455088,3,Los Angeles,2017
397733,3,Los Angeles,2017
456732,3,Los Angeles,2017
8172,3,Los Angeles,2017
408182,3,Los Angeles,2017
454337,3,Los Angeles,2017
454214,3,Los Angeles,2017
408652,3,Los Angeles,2017
45668,3,Los Angeles,2017
408653,3,Los Angeles,2017
453726,3,Los Angeles,2017
31774,3,Los Angeles,2017
91791,3,Los Angeles,2017
453378,3,Los Angeles,2017
456821,3,Los Angeles,2017
456590,3,Los Angeles,2017
770307,3,Los Angeles,2017
452800,3,Los Angeles,2017
451614,3,Los Angeles,2017
451529,3,Los Angeles,2017
451583,3,Los Angeles,2017
451715,3,Los Angeles,2017
455892,3,Los Angeles,2017
455576,3,Los Angeles,2017
442685,3,Los Angeles,2017
181855,3,Los Angeles,2017
451899,3,Los Angeles,2017
457588,3,Los Angeles,2017
216844,3,Los Angeles,2017
452059,3,Los Angeles,2017
457621,3,Los Angeles,2017
451557,3,Los Angeles,2017
427654,3,Los Angeles,2017
452105,3,Los Angeles,2017
193942,3,Los Angeles,2017
452128,3,Los Angeles,2017
452141,3,Los Angeles,2017
171166,3,Los Angeles,2017
456939,3,Los Angeles,2017
457099,3,Los Angeles,2017
440881,3,Los Angeles,2017
163810,3,Los Angeles,2017
457078,3,Los Angeles,2017
439282,3,Los Angeles,2017
456206,3,Los Angeles,2017
426576,3,Los Angeles,2017
447348,3,Los Angeles,2017
457572,3,Los Angeles,2017
220110,2,Los Angeles,2017
92469,2,Los Angeles,2017
16764,2,Los Angeles,2017
390281,2,Los Angeles,2017
1027492,2,Los Angeles,2017
1693477,2,Los Angeles,2017
213377,2,Los Angeles,2017
1937408,2,Los Angeles,2017
219141,2,Los Angeles,2017
457533,2,Los Angeles,2017
216827,2,Los Angeles,2017
217954,2,Los Angeles,2017
2227858,2,Los Angeles,2017
7469,2,Los Angeles,2017
159673,2,Los Angeles,2017
977322,2,Los Angeles,2017
67561,2,Los Angeles,2017
90584,2,Los Angeles,2017
273486,2,Los Angeles,2017
496245,2,Los Angeles,2017
537256,2,Los Angeles,2017
473113,2,Los Angeles,2017
103610,2,Los Angeles,2017
114061,2,Los Angeles,2017
583493,2,Los Angeles,2017
254210,2,Los Angeles,2017
250046,2,Los Angeles,2017
943866,2,Los Angeles,2017
145381,2,Los Angeles,2017
145436,2,Los Angeles,2017
36803,2,Los Angeles,2017
457549,2,Los Angeles,2017
788038,2,Los Angeles,2017
456775,2,Los Angeles,2017
908526,2,Los Angeles,2017
28348,2,Los Angeles,2017
374233,2,Los Angeles,2017
216968,2,Los Angeles,2017
455180,2,Los Angeles,2017
451449,2,Los Angeles,2017
422525,2,Los Angeles,2017
451514,2,Los Angeles,2017
454054,2,Los Angeles,2017
422753,2,Los Angeles,2017
453793,2,Los Angeles,2017
426880,2,Los Angeles,2017
451432,2,Los Angeles,2017
455662,2,Los Angeles,2017
455437,2,Los Angeles,2017
426927,2,Los Angeles,2017
451377,2,Los Angeles,2017
451278,2,Los Angeles,2017
453419,2,Los Angeles,2017
453376,2,Los Angeles,2017
427569,2,Los Angeles,2017
451237,2,Los Angeles,2017
455984,2,Los Angeles,2017
427841,2,Los Angeles,2017
452954,2,Los Angeles,2017
453332,2,Los Angeles,2017
452969,2,Los Angeles,2017
452995,2,Los Angeles,2017
453012,2,Los Angeles,2017
433982,2,Los Angeles,2017
455850,2,Los Angeles,2017
453021,2,Los Angeles,2017
453208,2,Los Angeles,2017
453091,2,Los Angeles,2017
453083,2,Los Angeles,2017
446848,2,Los Angeles,2017
454061,2,Los Angeles,2017
445523,2,Los Angeles,2017
452065,2,Los Angeles,2017
411087,2,Los Angeles,2017
452221,2,Los Angeles,2017
408212,2,Los Angeles,2017
454600,2,Los Angeles,2017
413355,2,Los Angeles,2017
452068,2,Los Angeles,2017
451869,2,Los Angeles,2017
416470,2,Los Angeles,2017
451860,2,Los Angeles,2017
404443,2,Los Angeles,2017
455129,2,Los Angeles,2017
411074,2,Los Angeles,2017
454378,2,Los Angeles,2017
451560,2,Los Angeles,2017
451552,2,Los Angeles,2017
459414,1,Los Angeles,2017
122836,1,Los Angeles,2017
455484,1,Los Angeles,2017
580672,1,Los Angeles,2017
555180,1,Los Angeles,2017
80446,1,Los Angeles,2017
452122,1,Los Angeles,2017
125940,1,Los Angeles,2017
453014,1,Los Angeles,2017
453040,1,Los Angeles,2017
611385,1,Los Angeles,2017
128140,1,Los Angeles,2017
453044,1,Los Angeles,2017
616519,1,Los Angeles,2017
452939,1,Los Angeles,2017
452123,1,Los Angeles,2017
462339,1,Los Angeles,2017
103354,1,Los Angeles,2017
452316,1,Los Angeles,2017
108219,1,Los Angeles,2017
452423,1,Los Angeles,2017
477591,1,Los Angeles,2017
484762,1,Los Angeles,2017
487361,1,Los Angeles,2017
621200,1,Los Angeles,2017
470536,1,Los Angeles,2017
455462,1,Los Angeles,2017
508069,1,Los Angeles,2017
93132,1,Los Angeles,2017
452257,1,Los Angeles,2017
452237,1,Los Angeles,2017
452197,1,Los Angeles,2017
455428,1,Los Angeles,2017
452137,1,Los Angeles,2017
452903,1,Los Angeles,2017
452914,1,Los Angeles,2017
452938,1,Los Angeles,2017
396071,1,Los Angeles,2017
48420,1,Los Angeles,2017
453047,1,Los Angeles,2017
16034,1,Los Angeles,2017
454049,1,Los Angeles,2017
1016945,1,Los Angeles,2017
1113207,1,Los Angeles,2017
1121182,1,Los Angeles,2017
454071,1,Los Angeles,2017
454085,1,Los Angeles,2017
1131275,1,Los Angeles,2017
454225,1,Los Angeles,2017
455193,1,Los Angeles,2017
1260322,1,Los Angeles,2017
454367,1,Los Angeles,2017
16675,1,Los Angeles,2017
15945,1,Los Angeles,2017
454034,1,Los Angeles,2017
1263262,1,Los Angeles,2017
1424940,1,Los Angeles,2017
1499877,1,Los Angeles,2017
454479,1,Los Angeles,2017
1644831,1,Los Angeles,2017
454505,1,Los Angeles,2017
454532,1,Los Angeles,2017
1713896,1,Los Angeles,2017
3631,1,Los Angeles,2017
3563,1,Los Angeles,2017
454668,1,Los Angeles,2017
454681,1,Los Angeles,2017
454042,1,Los Angeles,2017
453800,1,Los Angeles,2017
649271,1,Los Angeles,2017
453347,1,Los Angeles,2017
69284,1,Los Angeles,2017
453215,1,Los Angeles,2017
453234,1,Los Angeles,2017
453263,1,Los Angeles,2017
745437,1,Los Angeles,2017
753642,1,Los Angeles,2017
50494,1,Los Angeles,2017
458837,1,Los Angeles,2017
48084,1,Los Angeles,2017
770005,1,Los Angeles,2017
455352,1,Los Angeles,2017
42794,1,Los Angeles,2017
776526,1,Los Angeles,2017
453611,1,Los Angeles,2017
453348,1,Los Angeles,2017
34688,1,Los Angeles,2017
453435,1,Los Angeles,2017
453453,1,Los Angeles,2017
453466,1,Los Angeles,2017
453491,1,Los Angeles,2017
828394,1,Los Angeles,2017
453505,1,Los Angeles,2017
31076,1,Los Angeles,2017
30981,1,Los Angeles,2017
453524,1,Los Angeles,2017
30402,1,Los Angeles,2017
129072,1,Los Angeles,2017
150851,1,Los Angeles,2017
455559,1,Los Angeles,2017
266196,1,Los Angeles,2017
281020,1,Los Angeles,2017
422849,1,Los Angeles,2017
422881,1,Los Angeles,2017
277475,1,Los Angeles,2017
276768,1,Los Angeles,2017
276626,1,Los Angeles,2017
456459,1,Los Angeles,2017
456897,1,Los Angeles,2017
424735,1,Los Angeles,2017
271754,1,Los Angeles,2017
456898,1,Los Angeles,2017
269760,1,Los Angeles,2017
456185,1,Los Angeles,2017
227532,1,Los Angeles,2017
427052,1,Los Angeles,2017
427266,1,Los Angeles,2017
258050,1,Los Angeles,2017
427346,1,Los Angeles,2017
257693,1,Los Angeles,2017
255100,1,Los Angeles,2017
253649,1,Los Angeles,2017
456944,1,Los Angeles,2017
456971,1,Los Angeles,2017
427898,1,Los Angeles,2017
433866,1,Los Angeles,2017
233398,1,Los Angeles,2017
285737,1,Los Angeles,2017
300381,1,Los Angeles,2017
306396,1,Los Angeles,2017
456829,1,Los Angeles,2017
402285,1,Los Angeles,2017
405498,1,Los Angeles,2017
385668,1,Los Angeles,2017
456733,1,Los Angeles,2017
408176,1,Los Angeles,2017
382702,1,Los Angeles,2017
408225,1,Los Angeles,2017
379998,1,Los Angeles,2017
409103,1,Los Angeles,2017
410127,1,Los Angeles,2017
410563,1,Los Angeles,2017
373303,1,Los Angeles,2017
366467,1,Los Angeles,2017
364751,1,Los Angeles,2017
414543,1,Los Angeles,2017
456640,1,Los Angeles,2017
456621,1,Los Angeles,2017
417382,1,Los Angeles,2017
338177,1,Los Angeles,2017
420173,1,Los Angeles,2017
334449,1,Los Angeles,2017
420241,1,Los Angeles,2017
326229,1,Los Angeles,2017
456519,1,Los Angeles,2017
320333,1,Los Angeles,2017
231807,1,Los Angeles,2017
435904,1,Los Angeles,2017
142166,1,Los Angeles,2017
155199,1,Los Angeles,2017
451383,1,Los Angeles,2017
455687,1,Los Angeles,2017
184913,1,Los Angeles,2017
451447,1,Los Angeles,2017
181084,1,Los Angeles,2017
176728,1,Los Angeles,2017
175498,1,Los Angeles,2017
2565341,1,Los Angeles,2017
451500,1,Los Angeles,2017
451550,1,Los Angeles,2017
164021,1,Los Angeles,2017
158416,1,Los Angeles,2017
451561,1,Los Angeles,2017
437079,1,Los Angeles,2017
451567,1,Los Angeles,2017
451598,1,Los Angeles,2017
392745,1,Los Angeles,2017
451669,1,Los Angeles,2017
147062,1,Los Angeles,2017
457577,1,Los Angeles,2017
146926,1,Los Angeles,2017
146523,1,Los Angeles,2017
451892,1,Los Angeles,2017
451930,1,Los Angeles,2017
452057,1,Los Angeles,2017
143296,1,Los Angeles,2017
204673,1,Los Angeles,2017
451337,1,Los Angeles,2017
207481,1,Los Angeles,2017
211531,1,Los Angeles,2017
438308,1,Los Angeles,2017
438442,1,Los Angeles,2017
439121,1,Los Angeles,2017
457064,1,Los Angeles,2017
440579,1,Los Angeles,2017
440876,1,Los Angeles,2017
441454,1,Los Angeles,2017
441691,1,Los Angeles,2017
442222,1,Los Angeles,2017
442806,1,Los Angeles,2017
444470,1,Los Angeles,2017
445627,1,Los Angeles,2017
457186,1,Los Angeles,2017
446832,1,Los Angeles,2017
457378,1,Los Angeles,2017
217956,1,Los Angeles,2017
447196,1,Los Angeles,2017
217560,1,Los Angeles,2017
449374,1,Los Angeles,2017
449386,1,Los Angeles,2017
450085,1,Los Angeles,2017
450357,1,Los Angeles,2017
450433,1,Los Angeles,2017
455712,1,Los Angeles,2017
212707,1,Los Angeles,2017
2729386,1,Los Angeles,2017
12809,1414,Los Angeles,2018
34687,960,Los Angeles,2018
223005,767,Los Angeles,2018
220795,616,Los Angeles,2018
21786,599,Los Angeles,2018
81779,552,Los Angeles,2018
100933,463,Los Angeles,2018
74669,442,Los Angeles,2018
455833,437,Los Angeles,2018
1850,401,Los Angeles,2018
459300,371,Los Angeles,2018
421748,317,Los Angeles,2018
220046,312,Los Angeles,2018
52839,304,Los Angeles,2018
