id,observed_on_string,time_observed_at,created_time_zone,created_at,updated_at,description,user_id,user_login,quality_grade,reviewed_by,faves_count,num_identification_agreements,num_identification_disagreements,identifications_most_agree,identifications_most_disagree,captive,place_guess,place_ids,longitude,latitude,positional_accuracy,geoprivacy,taxon_geoprivacy,obscured,species_guess,taxon_id,taxon_name,preferred_common_name,iconic_taxon_name,taxon_rank,taxon_parent_id,taxon_native,taxon_endemic,taxon_threatened,taxon_search_rank,taxon_observations,identifications
43871586,2020-04-27 12:47:31 PM GMT+01:00,2020-04-27T12:47:31+02:00,Europe/Amsterdam,2020-04-27T13:49:28+02:00,2020-06-17T20:00:19+02:00,10 gosling,2854916,jussie001,research,"[29729, 140664, 677256, 762683, 1607900, 2854916]",0,3,0,True,False,False,"Mitcham CR4 4JA, UK","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.3962531,-0.1522676,500,obscured,open,False,Kanadagans,7089,Branta canadensis,Canada Goose,Aves,species,7086,False,False,False,90728,90728,"[{'user_id': 2854916, 'category': 'improving', 'disagreement': False}, {'user_id': 1607900, 'category': 'supporting', 'disagreement': False}, {'user_id': 762683, 'category': 'supporting', 'disagreement': False}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False}]"
43871619,2020-04-27 12:50:42 PM GMT+01:00,2020-04-27T12:50:42+02:00,Europe/Amsterdam,2020-04-27T13:49:40+02:00,2020-05-01T19:23:45+02:00,10 gosling,159021,muki,research,"[159021, 1488476, 1754070]",0,2,0,True,False,False,"Willesden Green, London, UK","[6857, 6858, 30322, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.54939511,-0.22627647,7,obscured,open,False,Green Alkanet,166466,Pentaglottis sempervirens,Green Alkanet,Plantae,species,156638,False,False,False,4509,4509,"[{'user_id': 159021, 'category': 'improving', 'disagreement': False}, {'user_id': 1488476, 'category': 'supporting', 'disagreement': False}, {'user_id': 1754070, 'category': 'supporting', 'disagreement': False}]"
43871633,2020-04-27T12:49:11+01:00,2020-04-27T11:49:11+00:00,Etc/UTC,2020-04-27T11:49:46+00:00,2020-05-02T21:52:01+00:00,In our pond ,1929702,bazzaafam,needs_id,"[147030, 1002688, 1929702, 2886355]",0,1,0,True,False,False,Greater London,"[6857, 6858, 30393, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",51.5520175,0.1229145,14,obscured,open,False,Frogs and Toads,20979,Anura,Frogs and Toads,Amphibia,order,20978,False,False,False,658712,658712,"[{'user_id': 1929702, 'category': 'improving', 'disagreement': False}, {'user_id': 2886355, 'category': 'supporting', 'disagreement': False}]"
43871666,Sun Apr 26 2020 18:32:22 GMT+0100 (GMT+1),2020-04-26T18:32:22+02:00,Europe/Amsterdam,2020-04-27T13:49:58+02:00,2020-04-28T09:37:10+02:00,In garden ,353381,wildhamandpetersham,research,"[353381, 999066, 2747734]",0,2,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.4021905091,-0.2689198107,14,obscured,open,True,Entomobrya intermedia,219209,Entomobrya intermedia,Frogs and Toads,Animalia,species,171448,False,False,False,226,226,"[{'user_id': 2747734, 'category': 'improving', 'disagreement': False}, {'user_id': 353381, 'category': 'supporting', 'disagreement': False}, {'user_id': 999066, 'category': 'supporting', 'disagreement': False}, {'user_id': 353381, 'category': 'improving', 'disagreement': False}]"
43871715,2020-04-27 12:51:27 PM GMT+01:00,2020-04-27T12:51:27+02:00,Europe/Amsterdam,2020-04-27T13:50:22+02:00,2020-05-04T11:13:54+02:00,In garden ,159021,muki,needs_id,"[147030, 159021, 894051, 1002688]",0,2,0,True,False,False,"Willesden Green, London, UK","[6857, 6858, 30322, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.549427,-0.2264347,16,obscured,open,False,Bluebells,56095,Hyacinthoides,Bluebells,Plantae,genus,507998,False,False,False,14825,14825,"[{'user_id': 159021, 'category': 'leading', 'disagreement': False}, {'user_id': 894051, 'category': 'leading', 'disagreement': True}]"
43871861,Sun Apr 26 2020 18:19:23 GMT+0100 (GMT+1),2020-04-26T18:19:23+02:00,Europe/Amsterdam,2020-04-27T13:51:33+02:00,2020-04-28T13:51:06+02:00,In garden ,353381,wildhamandpetersham,needs_id,"[147030, 353381, 894051, 1002688, 1599036]",0,1,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.4645731295,-0.2448479871,16,obscured,open,True,Aphids,52381,Aphididae,Aphids,Insecta,family,52380,False,False,False,51972,51972,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}]"
43871990,2020-04-27 12:53:23 PM GMT+01:00,2020-04-27T12:53:23+02:00,Europe/Amsterdam,2020-04-27T13:52:30+02:00,2020-04-29T21:10:37+02:00,In garden ,159021,muki,research,"[147030, 159021]",0,1,0,True,False,False,"Willesden Green, London, UK","[6857, 6858, 30322, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5495769,-0.2285378,7,obscured,open,False,Three-cornered garlic,55505,Allium triquetrum,Three-cornered garlic,Plantae,species,1080328,False,False,False,4297,4297,"[{'user_id': 159021, 'category': 'improving', 'disagreement': False}, {'user_id': 147030, 'category': 'supporting', 'disagreement': False}]"
43872001,2020-04-27 12:50:40 PM GMT+01:00,2020-04-27T12:50:40+02:00,Europe/Amsterdam,2020-04-27T13:52:36+02:00,2020-04-27T13:52:36+02:00,2 Robins in the garden in a territorial dispute. One wagging it's tail up and down. ,2859270,katehomer,casual,"[677256, 2859270]",0,0,0,False,False,False,"Walthamstow, London, UK","[6857, 6858, 30416, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",51.5901765,-0.0011595,14,obscured,open,False,European Robin,13094,Erithacus rubecula,European Robin,Aves,species,13093,True,False,False,25419,25419,"[{'user_id': 2859270, 'category': 'leading', 'disagreement': False}]"
43872017,2020/04/27 11:27 AM UTC,2020-04-27T12:50:40+02:00,Etc/UTC,2020-04-27T11:52:44+00:00,2020-05-02T14:57:48+00:00,2 Robins in the garden in a territorial dispute. One wagging it's tail up and down. ,2818368,whiskyridley,research,"[147030, 894051, 1599036, 1791447, 2818368]",0,2,0,True,False,False,"Highbury, London, UK","[6857, 6858, 30359, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5569649,-0.0979656,705,obscured,open,False,Tapered Drone Fly,52490,Eristalis pertinax,Tapered Drone Fly,Insecta,species,52491,False,False,False,2901,2901,"[{'user_id': 2818368, 'category': 'improving', 'disagreement': False}, {'user_id': 1791447, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}, {'user_id': 2818368, 'category': 'supporting', 'disagreement': False}]"
43872018,2020/04/27 11:28 AM UTC,2020-04-27T12:50:40+02:00,Etc/UTC,2020-04-27T11:52:45+00:00,2020-08-10T01:44:44+00:00,2 Robins in the garden in a territorial dispute. One wagging it's tail up and down. ,2818368,whiskyridley,research,"[6578, 29729, 677256, 2835206]",0,4,0,True,False,False,"Highbury, London, UK","[6857, 6858, 30359, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5569649,-0.0979656,705,obscured,open,False,European Goldfinch,9398,Carduelis carduelis,European Goldfinch,Aves,species,9358,True,False,False,17741,17741,"[{'user_id': 2835206, 'category': 'improving', 'disagreement': None}, {'user_id': 6578, 'category': 'supporting', 'disagreement': False}, {'user_id': 29729, 'category': 'supporting', 'disagreement': False}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False}]"
43872037,Sun Apr 26 2020 18:18:42 GMT+0100 (GMT+1),2020-04-26T18:18:42+02:00,Europe/Amsterdam,2020-04-27T13:52:53+02:00,2020-04-30T00:22:25+02:00,Beaten from Ivy (Hedera helix),353381,wildhamandpetersham,research,"[147030, 180811, 270365, 353381, 1599036]",0,1,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.5524326764,-0.2356837998,705,obscured,open,True,Corticarina similata,887443,Corticarina similata,European Goldfinch,Insecta,species,174201,False,False,False,9,9,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 270365, 'category': 'supporting', 'disagreement': False}, {'user_id': 180811, 'category': 'improving', 'disagreement': False}, {'user_id': 353381, 'category': 'supporting', 'disagreement': False}]"
43872123,Sun Apr 26 2020 18:13:02 GMT+0100 (GMT+1),2020-04-26T18:13:02+02:00,Europe/Amsterdam,2020-04-27T13:53:48+02:00,2020-04-28T13:51:08+02:00,Beaten from Ivy (Hedera helix) in garden ,353381,wildhamandpetersham,needs_id,"[147030, 353381, 894051, 1002688, 1599036]",0,1,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.5356903831,-0.2563517032,705,obscured,open,True,Sylvicola,337392,Sylvicola,European Goldfinch,Insecta,genus,245529,False,False,False,1493,1493,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}]"
43872147,2020/04/27 11:32 AM UTC,2020-04-26T18:13:02+02:00,Etc/UTC,2020-04-27T11:54:03+00:00,2020-05-04T13:34:34+00:00,Beaten from Ivy (Hedera helix) in garden ,2818368,whiskyridley,research,"[29729, 140664, 677256, 762683, 1607900, 2818368]",0,4,0,True,False,False,"Highbury, London, UK","[6857, 6858, 30359, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5569649,-0.0979656,705,obscured,open,False,Elster,891696,Pica pica,Eurasian Magpie,Aves,species,8318,True,False,False,20245,20245,"[{'user_id': 2818368, 'category': 'improving', 'disagreement': False}, {'user_id': 1607900, 'category': 'supporting', 'disagreement': False}, {'user_id': 762683, 'category': 'supporting', 'disagreement': False}, {'user_id': 29729, 'category': 'supporting', 'disagreement': False}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False}]"
43872303,Sun Apr 26 2020 18:08:23 GMT+0100 (GMT+1),2020-04-26T18:08:23+02:00,Europe/Amsterdam,2020-04-27T13:55:32+02:00,2020-05-25T13:51:30+02:00,In garden ,353381,wildhamandpetersham,needs_id,"[147030, 353381, 894051, 1002688, 1599036, 1790012]",0,1,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.4715262209,-0.243777475,705,obscured,open,True,Calliphora,70152,Calliphora,Eurasian Magpie,Insecta,genus,130397,False,False,False,9963,9963,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 1790012, 'category': 'supporting', 'disagreement': False}]"
43872464,Sun Apr 26 2020 18:15:50 GMT+0100 (GMT+1),2020-04-26T18:15:50+02:00,Europe/Amsterdam,2020-04-27T13:56:54+02:00,2020-04-28T16:31:46+02:00,Beaten from Ivy (Hedera helix) in garden ,353381,wildhamandpetersham,needs_id,"[147030, 353381, 531444, 894051, 1002688, 1599036, 2020197]",0,2,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.5310679782,-0.3028508795,705,obscured,open,True,Chalcidoid Wasps,69750,Chalcidoidea,Chalcidoid Wasps,Insecta,superfamily,981280,False,False,False,14161,14161,"[{'user_id': 353381, 'category': 'leading', 'disagreement': False}, {'user_id': 531444, 'category': 'leading', 'disagreement': True}]"
43872568,2020-04-27 12:56:03 PM GMT+01:00,2020-04-27T12:56:03+02:00,Europe/Amsterdam,2020-04-27T13:57:49+02:00,2020-04-30T00:38:05+02:00,Beaten from Ivy (Hedera helix) in garden ,2835206,suzanna-m,research,"[29729, 1114896, 1366416, 2835206]",0,3,0,True,False,False,"London E18, UK","[6857, 6858, 30416, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",51.5844181,0.0153564,24,obscured,open,False,Mésange bleue,144849,Cyanistes caeruleus,Eurasian Blue Tit,Aves,species,144357,True,False,False,18501,18501,"[{'user_id': 2835206, 'category': 'improving', 'disagreement': False}, {'user_id': 1114896, 'category': 'supporting', 'disagreement': False}, {'user_id': 1366416, 'category': 'supporting', 'disagreement': False}, {'user_id': 29729, 'category': 'supporting', 'disagreement': False}]"
43872592,Sun Apr 26 2020 18:14:08 GMT+0100 (GMT+1),2020-04-26T18:14:08+02:00,Europe/Amsterdam,2020-04-27T13:57:59+02:00,2020-05-04T00:34:12+02:00,Beaten from Ivy (Hedera helix) in garden ,353381,wildhamandpetersham,needs_id,"[147030, 353381, 894051, 1002688, 1858609, 2839029]",0,3,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.5076651835,-0.3496950838,24,obscured,open,True,Leafcurling Sac Spiders,121774,Clubiona,Leafcurling Sac Spiders,Arachnida,genus,121773,False,False,False,2949,2949,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 1858609, 'category': 'supporting', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}, {'user_id': 2839029, 'category': 'supporting', 'disagreement': False}]"
43872608,2020-04-27 12:55:28 PM GMT+01:00,2020-04-27T12:55:28+02:00,Europe/Amsterdam,2020-04-27T13:58:04+02:00,2020-05-01T18:34:05+02:00,Beaten from Ivy (Hedera helix) in garden ,2358283,mousekiro,needs_id,"[147030, 894051, 1002688, 1343198, 1599036, 2358283]",0,2,0,True,False,False,"Stanmore, Edgware HA7 1FN, UK","[6857, 6858, 30351, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.6061511966,-0.2969859168,33,obscured,open,False,Non-biting Midges,53275,Chironomidae,Non-biting Midges,Insecta,family,509764,False,False,False,30182,30182,"[{'user_id': 2358283, 'category': 'improving', 'disagreement': False}, {'user_id': 1343198, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}]"
43872787,Sun Apr 26 2020 18:13:55 GMT+0100 (GMT+1),2020-04-26T18:13:55+02:00,Europe/Amsterdam,2020-04-27T13:59:52+02:00,2020-05-01T12:03:43+02:00,Beaten from Ivy (Hedera helix) in garden ,353381,wildhamandpetersham,research,"[147030, 353381, 1297026]",0,1,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.5022850347,-0.3912482354,33,obscured,open,True,Kentish Snail,105968,Monacha cantiana,Kentish Snail,Mollusca,species,90013,False,False,False,447,447,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 1297026, 'category': 'improving', 'disagreement': False}, {'user_id': 353381, 'category': 'supporting', 'disagreement': False}]"
43872889,Mon Apr 27 2020 13:00:27 GMT+0100 (GMT+1),2020-04-27T13:00:27+02:00,Europe/Amsterdam,2020-04-27T14:00:36+02:00,2020-04-27T14:00:47+02:00,Beaten from Ivy (Hedera helix) in garden ,640377,adam133,needs_id,"[147030, 640377, 1002688]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30368, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4468767358,-0.0268964449,61,obscured,open,False,Kentish Snail,55724,Symphytum officinale,common comfrey,Plantae,species,55725,True,False,False,7574,7574,"[{'user_id': 640377, 'category': 'leading', 'disagreement': False}]"
43873021,Sun Apr 26 2020 12:49:56 GMT+0100 (GMT+1),2020-04-26T12:49:56+02:00,Europe/Amsterdam,2020-04-27T14:01:53+02:00,2020-04-27T14:02:18+02:00,Beaten from Ivy (Hedera helix) in garden ,1767830,nettyure,needs_id,"[147030, 1002688, 1767830]",0,0,0,False,False,False,"Cannon Hill Common, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4030173468,-0.2257078886,10,obscured,open,False,Kentish Snail,75869,Brassica napus,rapeseed,Plantae,species,53113,False,False,False,2027,2027,"[{'user_id': 1767830, 'category': 'leading', 'disagreement': False}]"
43873078,Mon Apr 27 2020 13:01:21 GMT+0100 (GMT+1),2020-04-27T13:01:21+02:00,Europe/Amsterdam,2020-04-27T14:02:21+02:00,2020-04-27T14:02:27+02:00,Beaten from Ivy (Hedera helix) in garden ,1767830,nettyure,needs_id,"[147030, 1002688, 1767830]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4146984928,-0.1783173624,10,obscured,open,False,Kentish Snail,55724,Symphytum officinale,common comfrey,Plantae,species,55725,True,False,False,7574,7574,"[{'user_id': 1767830, 'category': 'leading', 'disagreement': False}]"
43873225,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:03:46+02:00,2020-04-27T14:03:51+02:00,Beaten from Ivy (Hedera helix) in garden ,2852115,quaintsop,casual,[],0,0,0,False,False,True,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554073119,0.0389909372,9,obscured,open,False,Kentish Snail,55724,Symphytum officinale,common comfrey,Plantae,species,55725,True,False,False,7574,7574,"[{'user_id': 1767830, 'category': 'leading', 'disagreement': False}]"
43873308,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:04:31+02:00,2020-04-27T14:04:36+02:00,Beaten from Ivy (Hedera helix) in garden ,2852115,quaintsop,casual,[],0,0,0,False,False,True,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554835671,0.0388038531,17,obscured,open,False,aqualigia,55724,Symphytum officinale,common comfrey,Plantae,species,55725,True,False,False,7574,7574,"[{'user_id': 1767830, 'category': 'leading', 'disagreement': False}]"
43873309,Sun Apr 26 2020 18:31:42 GMT+0100 (GMT+1),2020-04-26T18:31:42+02:00,Europe/Amsterdam,2020-04-27T14:04:32+02:00,2020-10-20T14:42:22+02:00,In pitfall trap in garden ,353381,wildhamandpetersham,needs_id,"[30938, 147030, 353381, 785914, 894051, 1002688, 1365088]",0,4,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.5617966982,-0.230072287,17,obscured,open,True,Dicranopalpus,57407,Dicranopalpus,common comfrey,Arachnida,genus,533997,False,False,False,1087,1087,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 1365088, 'category': 'improving', 'disagreement': False}, {'user_id': 1365088, 'category': 'improving', 'disagreement': False}, {'user_id': 353381, 'category': 'supporting', 'disagreement': False}, {'user_id': 30938, 'category': 'supporting', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}, {'user_id': 785914, 'category': 'supporting', 'disagreement': False}]"
43873399,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:05:18+02:00,2020-05-01T18:33:32+02:00,In pitfall trap in garden ,2852115,quaintsop,needs_id,"[147030, 894051, 1002688, 1599036, 2852115]",0,2,0,True,False,False,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554967289,0.0387894362,17,obscured,open,False,Sarcophaga,120489,Sarcophaga,Common Flesh Flies,Insecta,genus,1070708,False,False,False,8555,8555,"[{'user_id': 2852115, 'category': 'improving', 'disagreement': False}, {'user_id': 1599036, 'category': 'improving', 'disagreement': False}, {'user_id': 147030, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}]"
43873457,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:05:52+02:00,2020-05-01T11:46:32+02:00,In pitfall trap in garden ,2852115,quaintsop,research,"[147030, 894051, 1297026]",0,2,0,True,False,False,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554967289,0.0387894362,17,obscured,open,False,Garden Snail,480298,Cornu aspersum,Garden Snail,Mollusca,species,87634,False,False,False,27484,27484,"[{'user_id': 894051, 'category': 'improving', 'disagreement': None}, {'user_id': 1297026, 'category': 'supporting', 'disagreement': False}]"
43873464,Mon Apr 27 2020 12:39:32 GMT+0100 (GMT+1),2020-04-27T12:39:32+02:00,Europe/Amsterdam,2020-04-27T14:05:55+02:00,2020-04-27T15:33:27+02:00,In pitfall trap in garden ,885619,alaughton,research,"[885619, 1343198]",0,1,0,True,False,False,"Great Britain, London, England, GB","[6857, 6858, 30416, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",51.563325,0.01072778,5,obscured,open,False,Syrphe ceinturé,52482,Episyrphus balteatus,Marmalade Hover Fly,Insecta,species,52483,True,False,False,9509,9509,"[{'user_id': 885619, 'category': 'improving', 'disagreement': False}, {'user_id': 1343198, 'category': 'supporting', 'disagreement': False}]"
43873514,Sun Apr 26 2020 18:05:45 GMT+0100 (GMT+1),2020-04-26T18:05:45+02:00,Europe/Amsterdam,2020-04-27T14:06:22+02:00,2020-05-01T18:33:24+02:00,In garden ,353381,wildhamandpetersham,needs_id,"[147030, 353381, 894051, 976601, 1002688, 1599036]",0,2,0,True,False,False,"England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692]",51.5842410452,-0.3147772683,5,obscured,open,True,Lasius,69086,Lasius,Citronella Ants,Insecta,genus,637569,False,False,False,11566,11566,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False}, {'user_id': 976601, 'category': 'improving', 'disagreement': False}, {'user_id': 353381, 'category': 'supporting', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}]"
43873519,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:06:23+02:00,2020-05-01T19:28:53+02:00,In garden ,2852115,quaintsop,research,"[147030, 894051, 1754070]",0,2,0,True,False,False,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554967289,0.0387894362,17,obscured,open,False,Borage,52287,Borago officinalis,Borage,Plantae,species,52288,False,False,False,5316,5316,"[{'user_id': 894051, 'category': 'improving', 'disagreement': None}, {'user_id': 1754070, 'category': 'supporting', 'disagreement': False}]"
43873571,2020-04-26 2:43:00 PM GMT+01:00,2020-04-26T14:43:00+02:00,Europe/Amsterdam,2020-04-27T14:06:55+02:00,2020-06-17T20:00:25+02:00,In garden ,2788112,denzilbrown,research,"[29729, 140664, 677256, 1114896, 2283905, 2788112]",0,3,0,True,False,False,"London E20 2AA, UK","[6857, 6858, 30414, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 143814, 149129]",51.5385284422,-0.0103524997,17,obscured,open,False,Bernache du Canada,7089,Branta canadensis,Canada Goose,Aves,species,7086,False,False,False,90728,90728,"[{'user_id': 2788112, 'category': 'improving', 'disagreement': False}, {'user_id': 1114896, 'category': 'supporting', 'disagreement': False}, {'user_id': 2283905, 'category': 'supporting', 'disagreement': False}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False}]"
43873721,2020-04-26 4:00:00 PM GMT+01:00,2020-04-26T16:00:00+02:00,Europe/Amsterdam,2020-04-27T14:08:06+02:00,2020-04-29T14:34:22+02:00,In garden ,2852115,quaintsop,needs_id,"[147030, 894051, 1002688]",0,0,0,False,False,False,"London SE9 6BS, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4558268182,0.0285896659,132,obscured,open,False,tree,53453,Salix,willows,Plantae,genus,47567,False,False,False,103668,103668,"[{'user_id': 894051, 'category': 'leading', 'disagreement': None}]"
43873798,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:08:53+02:00,2020-05-01T11:47:53+02:00,In garden ,2852115,quaintsop,needs_id,"[147030, 894051, 1002688, 1297026]",0,2,0,True,False,False,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554967289,0.0387894362,17,obscured,open,False,Helicoid Land Snails,68625,Helicoidea,Helicoid Land Snails,Mollusca,superfamily,781352,False,False,False,123592,123592,"[{'user_id': 894051, 'category': 'improving', 'disagreement': None}, {'user_id': 1297026, 'category': 'supporting', 'disagreement': False}]"
43873906,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:09:28+02:00,2020-06-15T21:33:24+02:00,In garden ,2852115,quaintsop,needs_id,"[147030, 894051, 1002688]",0,0,0,False,False,False,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554967289,0.0387894362,17,obscured,open,False,lavae,319551,Yponomeuta cagnagella,Spindle Ermine Moth,Insecta,species,56198,True,False,False,1288,1288,"[{'user_id': 894051, 'category': 'leading', 'disagreement': None}]"
43874032,2020-04-27 12:40:00 PM GMT+01:00,2020-04-27T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:10:53+02:00,2020-04-29T14:33:18+02:00,In garden ,2852115,quaintsop,needs_id,"[147030, 894051, 1002688]",0,0,0,False,False,False,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4554967289,0.0387894362,17,obscured,open,False,insect,47535,Araneidae,Orbweavers,Arachnida,family,319384,False,False,False,313030,313030,"[{'user_id': 894051, 'category': 'leading', 'disagreement': None}]"
43874128,2020-04-26 4:00:00 PM GMT+01:00,2020-04-26T16:00:00+02:00,Europe/Amsterdam,2020-04-27T14:11:48+02:00,2020-04-28T13:02:43+02:00,In garden ,2852115,quaintsop,needs_id,"[147030, 894051, 1002688, 1858609, 2852115]",0,1,0,True,False,False,"London SE9, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4561608745,0.0352435559,80,obscured,open,False,Spiders,47118,Araneae,Spiders,Arachnida,order,47119,False,False,False,1315076,1315076,"[{'user_id': 2852115, 'category': 'improving', 'disagreement': False}, {'user_id': 1858609, 'category': 'supporting', 'disagreement': False}]"
43874295,2020-04-26 12:40:00 PM GMT+01:00,2020-04-26T12:40:00+02:00,Europe/Amsterdam,2020-04-27T14:13:35+02:00,2020-04-27T18:19:38+02:00,In garden ,2852115,quaintsop,needs_id,"[147030, 1002688, 1488476, 1599036, 2852115]",0,1,0,True,False,False,"London SE9 6BS, UK","[6857, 6858, 30345, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",51.4558268182,0.0285896659,132,obscured,open,False,common hawthorn,51147,Crataegus monogyna,common hawthorn,Plantae,species,51148,True,False,False,17686,17686,"[{'user_id': 2852115, 'category': 'improving', 'disagreement': False}, {'user_id': 1488476, 'category': 'leading', 'disagreement': False}]"
